,Combined,Game,PitchTypeAll,Pitchtype_3classes_5player,Pitchtype_3classes_Allplayer,Player,PositionCF,PositionSV
5224,Fastball (2-seam),490972-1f11ea05-7901-4783-93f2-7284f2bccb9f,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5225,Curveball,490972-13c84796-548e-4d78-ba38-1834b40ec68b,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5226,Fastball (4-seam),490972-4cce6f48-5cc0-4e79-ad8a-aaf0c977a8bb,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5227,Curveball,490972-9b6e7249-a268-46e0-b0ec-0362a9c13c90,Changeup,Changeup,Breaking Ball,448802.0,Stretch,Stretch
5228,Curveball,490972-be5a8ddd-a76c-4411-b8cb-972e0d23f17e,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5229,Fastball (4-seam),490972-e17afe32-b7d1-4c68-9970-e6c8af1e661f,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5230,Changeup,490972-1049b32d-1ca7-4b26-ad1e-e58ad5ad9dc9,Changeup,Changeup,Changeup,605400.0,Windup,Windup
5231,Curveball,490972-bf9144fe-485b-4e80-a0e0-eb505361651c,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5232,Changeup,490972-711b184b-651d-4fc0-b83b-d266b122736b,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5233,Fastball (4-seam),490972-1095cae0-42f8-428d-bc81-02deaa7e2359,Slider,Fastball,Fastball,448802.0,Windup,Stretch
5234,Changeup,490972-da9873f5-56dc-4f6b-9fcd-f1fb9453d941,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5235,Changeup,490972-a885420d-6c27-49ce-9066-7c0cd11325fc,Changeup,Breaking Ball,Changeup,448802.0,Stretch,Stretch
5236,Fastball (2-seam),490972-4196a633-f8dc-460e-8b2c-6abfc8a04157,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5237,Changeup,490972-2e6d8eb9-9fb3-448d-aa38-e86cb0c35fbe,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5238,Fastball (4-seam),490972-0c42d54d-ec4b-4fc9-9c9d-f8b21c53ee33,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5239,Fastball (2-seam),490972-f473c66c-0c5b-43b1-b985-b423ccc36bf2,Fastball (2-seam),Breaking Ball,Fastball,605400.0,Windup,Windup
5240,Curveball,490972-4c6fe7f3-2cdb-4e1b-8b99-4cf2ab465c63,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,
5241,Fastball (2-seam),490972-15c31459-3a6e-44e2-b649-a667ec399c54,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5242,Fastball (2-seam),490972-df6081b0-7299-4211-b4bc-865007f53eae,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5243,Fastball (2-seam),490972-030914aa-3ff4-4a6f-947d-76f381b67a32,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,
5244,Curveball,490972-0de0917f-baf9-44fd-8512-b5f32e29c4f6,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,
5245,Fastball (4-seam),490972-5d6cfbd2-de5e-4710-81af-7e0037e16944,Fastball (4-seam),Fastball,Fastball,435400.0,Windup,Windup
5246,Changeup,490972-e1cffcc8-4745-45bd-8806-f105fd9f0919,Changeup,Breaking Ball,Changeup,605400.0,Windup,
5247,Fastball (2-seam),490972-e2939502-526f-410b-9fda-3e751438ccaf,Fastball (2-seam),Changeup,Fastball,605400.0,Windup,Windup
5248,Changeup,490972-f3dd7421-d0a6-4de3-aa47-ddda4bada7ed,Changeup,Breaking Ball,Changeup,605400.0,Windup,Windup
5249,Fastball (2-seam),490972-63731b5a-4823-4d0b-933c-70b675f15f69,Fastball (2-seam),Changeup,Fastball,605400.0,Windup,Windup
5250,Curveball,490972-ab73500d-57f2-4fb3-b7ce-66abcb1f51eb,Curveball,Breaking Ball,Breaking Ball,605400.0,Stretch,Stretch
5251,Fastball (4-seam),490972-43ed21be-262a-44b0-ab0f-89413b26d0fe,Fastball (4-seam),Fastball,Fastball,592422.0,Stretch,Stretch
5252,Slider,490972-a7a4c7e7-77fe-4600-a1e6-7a699c7558b5,Slider,Fastball,Breaking Ball,592422.0,Stretch,Stretch
5253,Fastball (4-seam),490972-9230885a-d807-401a-9277-2d017a828e39,Fastball (4-seam),Fastball,Fastball,592422.0,Stretch,Windup
5254,Fastball (4-seam),490972-8ef47f37-881e-4135-bb6e-7460c75b9105,Fastball (4-seam),Fastball,Fastball,592422.0,Stretch,Stretch
5255,Fastball (4-seam),490972-b4a7d380-f19f-44e5-8f9d-eb20fdc52fa9,Fastball (4-seam),Fastball,Fastball,592422.0,Stretch,Stretch
5256,Slider,490972-8e373307-4374-418c-8876-48f43a187d65,Slider,Fastball,Breaking Ball,592422.0,Stretch,Stretch
5257,Fastball (4-seam),490972-9aaae681-da61-4121-9bb4-0898dcbd75e0,Fastball (4-seam),Fastball,Fastball,592422.0,Stretch,Stretch
5258,Fastball (4-seam),490972-45522944-d15e-43e9-8a24-08cc96b5dc5f,Fastball (4-seam),Fastball,Fastball,593576.0,Stretch,Stretch
5259,Fastball (Split-finger),490972-09443aba-94cb-475f-815f-f2b08f5317f4,Fastball (Split-finger),Fastball,Fastball,593576.0,Stretch,Stretch
5260,Fastball (4-seam),490972-46ffdf86-12f0-4624-86c0-78f0d6ae3c49,Fastball (4-seam),Fastball,Fastball,593576.0,Stretch,Stretch
5261,Fastball (2-seam),490972-2614896c-1a1f-4497-890d-d3088363be13,Fastball (2-seam),Fastball,Fastball,593576.0,Stretch,Stretch
5262,Slider,490972-043e25b2-53e9-4ccf-9eb2-d638e7666041,Slider,Fastball,Breaking Ball,450212.0,Stretch,
5263,Sinker,490972-01c36310-b871-4132-9fa7-49d01b56b941,Sinker,Fastball,Fastball,450212.0,Stretch,Stretch
5264,Fastball (4-seam),490292-31751f10-06aa-473e-94d6-becbdfe0d967,Fastball (4-seam),Fastball,Fastball,448802.0,Windup,
5265,Slider,490292-5106b8e7-40ab-4e29-abd5-b0ea79e2f933,Slider,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5266,Curveball,490292-02330ba2-b0e2-44cd-9bd4-5a3f40d592a8,Curveball,Breaking Ball,Breaking Ball,448802.0,Stretch,
5267,Fastball (2-seam),490292-c79db1ca-0189-45fa-8dc5-10eb49f7734a,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,
5268,Fastball (4-seam),490292-138942c8-39f2-4c69-a813-08b508b54fb8,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5269,Fastball (2-seam),490292-22826be5-0c78-4423-a08f-3a60cb6b7e25,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,
5270,Fastball (2-seam),490292-b29b69e3-8611-413c-8197-9c9511f1c7d4,Fastball (2-seam),,,450308.0,,
5271,Fastball (4-seam),490292-db44c45d-c6d5-4f1d-9205-71386907f6d0,Fastball (4-seam),,,450308.0,,
5272,Fastball (4-seam),490292-341cb5b3-98f6-4422-b155-0534eae78d90,Fastball (4-seam),,,450308.0,,
5273,Curveball,490292-91f9035c-8a73-4248-976c-c7453f089d1e,Curveball,,,450308.0,,
5274,Fastball (4-seam),490292-9cbe1e7a-0ba6-48ec-86ae-4a038a519469,Fastball (4-seam),Breaking Ball,Fastball,450308.0,Stretch,Stretch
5275,Fastball (4-seam),490292-0c7fe5da-6970-41da-ba2e-d8ce74f941ed,Fastball (4-seam),Breaking Ball,Fastball,450308.0,Stretch,Stretch
5276,Changeup,490292-beb55c64-5c7f-4880-b1d6-4fcc09eebae1,Changeup,Breaking Ball,Changeup,450308.0,Stretch,Stretch
5277,Fastball (2-seam),490292-b48505f6-9c64-4044-a19c-c955b6eb6154,Fastball (2-seam),Fastball,Fastball,448802.0,Windup,Windup
5278,Fastball (2-seam),490292-55307a3c-13da-425b-bfa4-4daec7f394f2,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5279,Fastball (2-seam),490292-d91628ed-2f50-4d80-8062-5dce6973bb49,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,
5280,Fastball (4-seam),490292-04da1847-309d-4c23-a5ff-e88ecbe9cff1,Fastball (4-seam),Fastball,Fastball,448802.0,Windup,
5281,Fastball (4-seam),490292-e90242b0-4f4e-460b-ae51-b491f57abae1,Fastball (4-seam),,,450308.0,,
5282,Changeup,490292-d549467b-2a47-4604-b08d-2014cd982afc,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5283,Fastball (4-seam),490292-6491328f-9ec7-4eec-b0e0-3b1d802a026b,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5284,Changeup,490292-532b29d2-247b-49e7-97ce-5db28f244999,Changeup,Changeup,Changeup,448802.0,Stretch,
5285,Fastball (2-seam),490292-4c0d0cc0-b8b3-4e57-9db4-d36962296787,Fastball (2-seam),Fastball,Fastball,448802.0,Windup,
5286,Fastball (2-seam),490292-2208ad65-f036-4967-a13b-15296c739dc5,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5287,Curveball,490292-5c62ca49-506e-488a-8a9c-3806acbb2191,Curveball,,,450308.0,,
5288,Changeup,490292-9b0deae0-f0c4-45fd-9057-56e6c046ef13,Changeup,Breaking Ball,Changeup,450308.0,Stretch,
5289,Fastball (2-seam),490292-3d3337e6-bce1-4edd-b1c8-4846086a8a30,Fastball (2-seam),,,450308.0,,
5290,Curveball,490292-e5a3118b-2e3f-419d-9a00-9df4e608bd34,Curveball,,,450308.0,,
5291,Fastball (4-seam),490292-55b0f017-8b66-40a9-aabf-b8ae90ae5b18,Fastball (4-seam),,,450308.0,,
5292,Fastball (2-seam),490292-44a5459b-3b56-4635-8e17-4313127a1fd5,Fastball (2-seam),,,450308.0,,
5293,Fastball (4-seam),490292-16bc1499-17bf-4e1c-8b4f-1e628dc15e6e,Fastball (4-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5294,Slider,490292-e70af5f4-3d49-4888-922b-81d99f374c3b,Slider,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5295,Slider,490292-adc7fda2-0d4b-4879-b1bb-723edfce83d0,Slider,Breaking Ball,Breaking Ball,448802.0,Windup,Windup
5296,Fastball (2-seam),490292-45b7651d-1b91-4b33-a6f2-2a2d0a7d41f3,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,
5297,Slider,490292-c4e1531c-b56d-4b52-bc4b-b71faed5fcdf,Slider,Breaking Ball,Breaking Ball,448802.0,Stretch,Stretch
5298,Fastball (4-seam),490292-72a34bcf-1d87-4364-9c32-cebed0dc23c3,Fastball (4-seam),Fastball,Fastball,448802.0,Windup,Windup
5299,Fastball (4-seam),490292-890d1759-15e6-43db-93ee-058b83ef30fe,Fastball (4-seam),Fastball,Fastball,448802.0,Windup,Stretch
5300,Fastball (2-seam),490292-161bfd2e-5789-4a18-ac5b-851ebeb71f18,Changeup,Fastball,Fastball,448802.0,Stretch,Stretch
5301,Fastball (2-seam),490292-426d6226-fb81-4d46-9f05-057833d17a83,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5302,Fastball (2-seam),490292-f5764c81-4a76-4cac-a4e0-db2dabc74b04,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5303,Slider,490292-0f1533ae-d4b8-4659-9f61-e6ded277ca90,Fastball (2-seam),Fastball,Breaking Ball,448802.0,Stretch,Stretch
5304,Changeup,490292-62d14f5e-08c9-4062-9e44-c442124c895f,Changeup,,,450308.0,,
5305,Fastball (4-seam),490292-6d23ef08-ceb9-459b-9bf4-f4b1f036a354,Fastball (4-seam),Fastball,Fastball,450308.0,Stretch,
5306,Changeup,490292-abd8d760-024e-40f6-b167-e2772b8e4982,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5307,Slider,490292-951804fd-54c4-4325-b858-cece5fd7b927,Slider,Breaking Ball,Breaking Ball,448802.0,Windup,
5308,Fastball (4-seam),490292-99e9c83b-654f-4386-ae0f-28c089f8ae13,Slider,Fastball,Fastball,448802.0,Stretch,Stretch
5309,Fastball (2-seam),490292-07305c92-a772-4d92-bf58-1aacda2d2832,Fastball (2-seam),,,450308.0,,
5310,Changeup,490292-4440cdcc-15b0-495b-8ce5-a6c451c05a8f,Changeup,,,450308.0,,
5311,Changeup,490292-ea3682e1-5ada-44e1-89f8-bddea936008c,Changeup,,,450308.0,,
5312,Curveball,490292-7b1e538b-92c2-42f8-af79-777fe197e212,Curveball,,,450308.0,,
5313,Fastball (4-seam),490292-db40be13-a3d6-473a-b37c-81f59932f214,Fastball (4-seam),,,450308.0,,
5314,Fastball (2-seam),490292-e6aa2d25-3e39-4bdf-9b67-f083b6666646,Fastball (2-seam),,,450308.0,,
5315,Fastball (2-seam),490292-0cd72ecc-4acf-425d-849c-f06b11cfc7d0,Fastball (2-seam),,,450308.0,,
5316,Changeup,490292-ef15c985-2924-467d-947b-bc073217e219,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5317,Slider,490292-f08e5225-5d94-43b9-916a-e6b999ed4661,Slider,Breaking Ball,Breaking Ball,448802.0,Stretch,Windup
5318,Changeup,490292-be5cde6e-c4d7-4013-9b41-fc04d6eb4a67,Changeup,Changeup,Changeup,448802.0,Stretch,Stretch
5319,Changeup,490292-d7e1415a-f107-47b4-9093-b58c2895eb2f,Changeup,Changeup,Changeup,448802.0,Windup,Windup
5320,Fastball (Cut),490292-ae6193b0-fec7-41a6-9986-3ee7888f089e,Fastball (Cut),Fastball,Fastball,448802.0,Stretch,Windup
5321,Fastball (2-seam),490292-c6399f63-4f00-4220-bfdb-d7ebf18f14aa,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5322,Changeup,490292-6832820c-16b5-4a1f-8868-2e418b2fc96c,Changeup,,,450308.0,,
5323,Fastball (4-seam),490292-00937988-7033-4525-a7d6-8bdc3f740ad1,Fastball (4-seam),,,450308.0,,
5324,Fastball (4-seam),490292-725ee532-2ea4-4bc1-bcc4-26398f5ce4da,Fastball (4-seam),,,450308.0,,
5325,Fastball (4-seam),490292-4b640bf7-46b4-4498-ba06-83f1154f8ac8,Fastball (4-seam),Fastball,Fastball,448802.0,Windup,Windup
5326,Changeup,490292-2d8576bd-a65d-4d3b-bff0-e0d83aa762db,Changeup,Changeup,Changeup,448802.0,Stretch,Windup
5327,Fastball (2-seam),490292-969048c6-3448-42af-940d-b296ccbfe1b9,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Stretch
5328,Curveball,490292-c9cf91b2-b337-4143-a382-0d3463fdc8ea,Curveball,Breaking Ball,Breaking Ball,448802.0,Windup,Stretch
5329,Fastball (2-seam),490292-44cbcabb-d263-4f9f-bd7d-493f84521bc8,Fastball (2-seam),Fastball,Fastball,448802.0,Stretch,Windup
5330,Fastball (4-seam),490292-110aca7d-9285-457b-b5c0-fe9952d0d4d2,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
5331,Slider,490292-0d72f323-b6a5-410e-94f4-90855e255da4,Slider,Breaking Ball,Breaking Ball,542432.0,Stretch,Stretch
5332,Fastball (4-seam),490292-cc3115b2-4240-491c-880f-c600183e8f1d,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
5333,Fastball (4-seam),490292-74501fe6-4401-4d96-bb9c-d52fa5c80518,Fastball (4-seam),Fastball,Fastball,542432.0,Stretch,Stretch
5334,Slider,490292-1fe633c6-0dd7-4a2d-8bcf-223b37fca982,Fastball (4-seam),Fastball,Breaking Ball,542432.0,Stretch,Stretch
5335,Slider,490292-238d75e0-b322-4af4-a818-bcf88620bb80,Slider,Breaking Ball,Breaking Ball,542432.0,Stretch,Stretch
5336,Slider,490292-99ffbe0d-e3f3-4532-a483-5622e2ef716d,Slider,,,489334.0,,
5337,Fastball (4-seam),490292-d2ac3694-b04a-4955-a606-489b5d6df190,Fastball (4-seam),,,489334.0,,
5338,Slider,490292-0be82f71-f1ae-4ab5-9548-091ee9cd0410,Slider,Fastball,Breaking Ball,543272.0,Stretch,Stretch
5339,Slider,490292-a262c2c9-6b6f-459e-aaac-1aa64c749171,Slider,Fastball,Breaking Ball,527055.0,Stretch,Stretch
5340,Fastball (2-seam),490292-18d7b5c5-9eca-4d11-ba88-160d8039c083,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5341,Fastball (2-seam),490292-9d799f2f-77fe-4d6b-82ae-aa69c137abdf,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5342,Slider,490292-e97cbebf-1d27-4bff-89e6-e4410c04b406,Slider,Fastball,Breaking Ball,527055.0,Stretch,Stretch
5343,Slider,490292-f540f2bc-a1a5-469d-a237-ec97cbbafcf5,Slider,Fastball,Breaking Ball,527055.0,Stretch,Stretch
5344,Fastball (2-seam),490292-818621c0-54fe-4fdd-9fff-4c286413233e,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5345,Fastball (2-seam),490292-3db8e754-3ccb-4cb2-874a-c28ea6277adf,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5346,Fastball (2-seam),490292-53299cac-bfff-40f1-8a9e-c689e051172b,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5347,Fastball (2-seam),490292-c0501040-74ad-420e-9b8e-182235777d14,Fastball (2-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5348,Fastball (4-seam),490292-74615dd8-4c40-4034-8361-5c5af748112f,Fastball (4-seam),Fastball,Fastball,527055.0,Stretch,Stretch
5349,Fastball (2-seam),490292-4c6ea38a-1723-4f6b-afdb-cae361c71708,Slider,Fastball,Fastball,527055.0,Stretch,
5350,Fastball (4-seam),490292-2e482722-ff66-4c92-904d-65fed1c3781d,Fastball (4-seam),Fastball,Fastball,488748.0,Stretch,Stretch
5351,Fastball (4-seam),490292-1014c204-8b85-4cfc-88e4-32b3d1956233,Fastball (4-seam),Fastball,Fastball,488748.0,Stretch,Stretch
5352,Fastball (4-seam),490292-aa409514-865d-4a2e-99e9-06feb06919a4,Fastball (4-seam),Fastball,Fastball,488748.0,Stretch,
5353,Fastball (4-seam),490292-d75be87f-c100-47db-868c-ef181e5b47c2,Fastball (4-seam),Fastball,Fastball,488748.0,Windup,Stretch
5354,Curveball,490292-0da0ba93-e657-479a-adc9-e7d94f28ff1b,Curveball,Fastball,Breaking Ball,488748.0,Stretch,Stretch
5355,Curveball,490292-49c75e9d-7550-49e3-bb85-9fd05bb7dd79,Curveball,Fastball,Breaking Ball,488748.0,Stretch,Stretch
5356,Fastball (Cut),490292-7b029211-16b6-4541-9b62-b2ec42b46110,Fastball (Cut),Fastball,Fastball,488748.0,Windup,Stretch
5357,Fastball (4-seam),490292-e87aa231-bdc4-4873-baed-f2bce69fced3,Fastball (4-seam),Fastball,Fastball,488748.0,Windup,Stretch
5358,Sinker,490292-7fbaed65-8d17-4104-8be1-cc12a33a2c20,Sinker,Fastball,Fastball,488748.0,Windup,Stretch
5359,Fastball (4-seam),490292-07717355-255c-4a96-8063-9b7b729ea2df,Fastball (4-seam),Fastball,Fastball,488748.0,Stretch,Stretch
5360,Fastball (2-seam),490292-f6fdd830-7ee0-42c0-8575-0588e27c35bb,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,Windup
5361,Fastball (2-seam),490292-32da9900-9acf-4735-803b-306536be4646,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,Windup
5362,Fastball (4-seam),490292-fc763a40-77a1-4638-90d9-35c1f6def647,Fastball (4-seam),Fastball,Fastball,462382.0,Windup,Windup
5363,Curveball,490292-dfa5cdd6-6dfc-4449-97c7-401827d5c758,Curveball,Breaking Ball,Breaking Ball,462382.0,Windup,
5364,Fastball (2-seam),490292-be1a5c0d-62b6-4f86-a37c-7524936c833c,Fastball (2-seam),Fastball,Fastball,462382.0,Windup,Windup
5365,Fastball (2-seam),490292-9131b5ff-dedc-40f3-b142-6b3fae9f8fec,Fastball (2-seam),Breaking Ball,Fastball,462382.0,Stretch,Stretch
5366,Fastball (4-seam),490292-6ab388d3-7619-4e95-b46b-5389cae302ba,Fastball (4-seam),Fastball,Fastball,543506.0,Windup,Windup
5367,Slider,490292-267872c7-4573-43b5-980f-2f82a8c622b2,Slider,Fastball,Breaking Ball,543506.0,Windup,Windup
5368,Slider,490292-189bd3ed-89df-4e0d-93a4-dd5e375afa22,Slider,Fastball,Breaking Ball,543506.0,Windup,
5369,Fastball (4-seam),490292-453ed897-e581-495a-9fa9-9d4dcf359eb5,Fastball (4-seam),Fastball,Fastball,543506.0,Windup,
5370,Slider,490292-64936cd7-b4c7-4800-8965-dd2ad40d8dd7,Slider,Fastball,Breaking Ball,543506.0,Stretch,
5371,Fastball (4-seam),490292-77e1054a-d5f4-419f-80b3-602a592b1b60,Fastball (4-seam),Fastball,Fastball,543506.0,Stretch,Stretch
5372,Slider,490292-2b9759a2-4b53-48b8-8929-580b3727dc3c,Slider,Breaking Ball,Breaking Ball,543506.0,Stretch,Stretch
5373,Fastball (2-seam),490292-79db25d3-4dd0-4cc5-8eb5-b1774fdde426,Fastball (2-seam),Fastball,Fastball,543506.0,Stretch,Stretch
5374,Slider,490292-9fa0d6e7-3707-4a17-8421-3ad5bf9676aa,Slider,Breaking Ball,Breaking Ball,543506.0,Stretch,Stretch
5375,Fastball (4-seam),491205-5c46fce7-25d1-4e8b-a1e0-3fb421a9e8be,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,Windup
5376,Fastball (4-seam),491205-29aa40f8-b6a4-435a-bdf5-8bcbaad7180e,Fastball (4-seam),,,592314.0,,
5377,Fastball (4-seam),491205-89b4f61b-8ed6-475a-af41-0491aa40c672,Fastball (4-seam),,,592314.0,,
5378,Fastball (2-seam),491205-69c0594d-5c7c-4491-83a9-567addbad341,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,Stretch
5379,Fastball (2-seam),491205-061208a9-b32b-4a04-bd3e-3d9d73bd2b3a,Fastball (2-seam),Fastball,Fastball,592314.0,Windup,Stretch
5380,Fastball (4-seam),491205-9f544b1c-eb8e-484f-828f-a81e33d9f192,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,Windup
5381,Fastball (2-seam),491205-1c177b1b-8cb6-406b-809f-d28fdf65bca5,Slider,Fastball,Fastball,592314.0,Stretch,Stretch
5382,Curveball,491205-69d97c11-4eb1-4036-a0eb-9c5ba3ade4dc,Curveball,Breaking Ball,Breaking Ball,592314.0,Stretch,Stretch
5383,Fastball (2-seam),491205-a295a90a-cf28-4ebd-94f8-01691296d2f7,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,Stretch
5384,Sinker,491205-01e6eb37-4767-4f1a-9d9d-ef3439a936e8,Sinker,Fastball,Fastball,519076.0,Stretch,Windup
5385,Slider,491205-9ea88451-7d3a-41b5-8616-e1f19368d4c2,Sinker,Fastball,Breaking Ball,519076.0,Stretch,Windup
5386,Sinker,491205-2b6264d7-dd51-4be1-a9b1-d2368ef4392f,Sinker,Fastball,Fastball,519076.0,Stretch,Windup
5387,Fastball (4-seam),491205-b0448216-9716-4ac1-9acf-a25fc5d5fe7c,Fastball (4-seam),Breaking Ball,Fastball,519076.0,Stretch,Windup
5388,Knuckle curve,491205-528e159b-29df-4662-bcca-3d26eceb4a64,Knuckle curve,Breaking Ball,Breaking Ball,519076.0,Stretch,Stretch
5389,Fastball (4-seam),491205-7dc076c3-fa37-4bae-9c4f-b9384918353e,Fastball (4-seam),Fastball,Fastball,519076.0,Stretch,Stretch
5390,Changeup,491205-bd15427b-eaac-4447-a139-fdb73b2c1179,Changeup,Breaking Ball,Changeup,519076.0,Stretch,Stretch
5391,Sinker,491205-27625249-3c00-4c39-bf0e-f76847b8e9c2,Sinker,Breaking Ball,Fastball,519076.0,Stretch,Stretch
5392,Fastball (4-seam),491205-38d016ff-3ed4-4ca1-9c9d-7c4b353fb03a,Fastball (4-seam),Fastball,Fastball,519076.0,Stretch,Stretch
5393,Knuckle curve,491205-6fcfe389-ae37-4da3-88d0-3c901f7e31f4,Knuckle curve,Breaking Ball,Breaking Ball,519076.0,Stretch,Stretch
5394,Sinker,491205-8202e6cc-e7dd-488c-8a5c-fc5f0d80da92,Sinker,Breaking Ball,Fastball,519076.0,Stretch,
5395,Fastball (4-seam),491205-396ecd35-a904-4643-8228-f8ec2c3caa13,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,
5396,Fastball (4-seam),491205-4d3be0d6-cbf5-4944-8328-a8b39eba3ac7,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,
5397,Fastball (4-seam),491205-d0432d1c-6934-4077-b389-4428ab27bdd4,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,Windup
5398,Slider,491205-77ac075d-43e6-4667-8ee7-c5550224e2f4,Slider,Breaking Ball,Breaking Ball,592314.0,Windup,Windup
5399,Curveball,491205-b60ffaf4-01fa-438f-9f0c-c5ea52ab977b,Fastball (4-seam),Breaking Ball,Breaking Ball,592314.0,Windup,Windup
5400,Curveball,491205-c2b034c4-fad7-4ad0-8098-6bbbe42f9f8f,Curveball,Breaking Ball,Breaking Ball,592314.0,Windup,Windup
5401,Fastball (4-seam),491205-eb20e76a-a29d-4825-aac2-c13f174964fc,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,Windup
5402,Slider,491205-1ae1c9c7-037e-485e-b90e-ae45bb8eb746,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,Stretch
5403,Fastball (2-seam),491205-4ba05bab-52c0-4c8b-ac06-ae1d2acac1ca,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,Stretch
5404,Slider,491205-5b4b5dc1-ed7f-424b-8e79-7d121746707f,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
5405,Slider,491205-8cc3790c-afd0-4f0e-94b7-125156cf03c3,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
5406,Slider,491205-589e3f45-c3c8-48bd-99cd-316266ecb807,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
5407,Fastball (4-seam),491205-ba3081da-f7fe-4610-a04a-bb75104df3ef,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,Stretch
5408,Fastball (4-seam),491205-6275b696-0205-48af-b516-340f34004478,Fastball (4-seam),Fastball,Fastball,519076.0,Windup,Windup
5409,Fastball (4-seam),491205-af1d1554-244d-428a-bf4d-8c28184a6dfe,Fastball (4-seam),Breaking Ball,Fastball,519076.0,Stretch,Windup
5410,Curveball,491205-677a0f55-c8a4-44b3-b4bb-becc64826f79,Curveball,Breaking Ball,Breaking Ball,592314.0,Windup,Windup
5411,Fastball (4-seam),491205-d6546ec3-3970-47b6-ace9-f830ba0c54ee,Fastball (4-seam),Fastball,Fastball,592314.0,Windup,Windup
5412,Fastball (2-seam),491205-17417057-6445-48be-a3f3-cd33ca3a50fb,Curveball,Fastball,Fastball,592314.0,Windup,Windup
5413,Changeup,491205-bc96611a-8f31-4abc-abb5-cd38bbe4a3df,Changeup,Changeup,Changeup,592314.0,Windup,Windup
5414,Fastball (2-seam),491205-d0730ac3-3606-4bd3-8083-acf56acfed8a,Curveball,Fastball,Fastball,592314.0,Windup,Windup
